#,Directive number,Title,Date,Page on gov.il,File name in zip,File title,File URL,Note
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_EX-023-01.pdf,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,https://www.gov.il/BlobFolder/policy/ex-023/he/files_circulars_iscp-ex_EX-023-01.pdf,
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_Form-1-EX-023-01.docx,רשימת שינויים בתכשירים ווטרינריים להגשה למכון לביקורת ותקנים ולמחלקת רישום,https://www.gov.il/BlobFolder/policy/ex-023/he/files_circulars_iscp-ex_Form-1-EX-023-01.docx,
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_Form-02-EX-009.docx,,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-02-EX-009.docx,source: body
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_Form-03-EX-009.docx,,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-03-EX-009.docx,source: body
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_Form-03-EX-009-en.docx,,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-03-EX-009-en.docx,source: body
1,EX-023-01,נוהל להגשת בקשה לשינוי בתכשיר וטרינרי מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/departments/policies/ex-023,files_circulars_iscp-ex_EX-009-ria.pdf,,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_EX-009-ria.pdf,source: body
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_EX-009.pdf,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_EX-009.pdf,
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_Form-01-EX-009.docx,רשימת שינויים בתכשירים הומניים להגשה למכון לביקורת ותקינה ולמחלקת רישום,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-01-EX-009.docx,
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_Form-02-EX-009.docx,רשימת תיוג להגשת בקשה,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-02-EX-009.docx,
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_Form-03-EX-009.docx,בקשה לשינוי ברישום תכשיר מהיבט האיכות,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-03-EX-009.docx,
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_Form-03-EX-009-en.docx,APPLICATION FOR A VARIATION TO THE TERMS OF REGISTRATION OF A MEDICINAL PRODUCT REGARDING ITS' QUALITY,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_Form-03-EX-009-en.docx,
2,EX-009,נוהל להגשת בקשה לשינוי בתכשיר הומני מהיבט האיכות,2026-07-20T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-009,files_circulars_iscp-ex_EX-009-ria.pdf,דוח הערכה להשפעת רגולציה,https://www.gov.il/BlobFolder/policy/ex-009/he/files_circulars_iscp-ex_EX-009-ria.pdf,
3,iscp-26032026,דרישות קיימות לפעילות מילוי גזים רפואיים,2026-04-13T21:00:00Z,https://www.gov.il/he/pages/iscp-26032026,files_circulars_iscp-ex_iscp-26032026.pdf,דרישות קיימות לפעילות מילוי גזים רפואיים,https://www.gov.il/BlobFolder/policy/iscp-26032026/he/files_circulars_iscp-ex_iscp-26032026.pdf,
4,,"רשימת נהלי האיכות של ארגון ה- ICH , VICH ושל סוכנות התרופות האירופאית European Medicine Agency (EMA) המאומצים ע""י המכון לביקורת",2026-03-24T22:00:00Z,https://www.gov.il/he/Departments/policies/iscp-04032024,files_circulars_iscp-ex_ISCP_04032024.pdf,"מסמכי איכות עדכניים לשנת 2026 של ארגון ICH, VICH ושל סוכנות התרופות האירופאית (EMA) המאומצים ע""י המכון לביקורת ותקינה של חומרי ר",https://www.gov.il/BlobFolder/policy/iscp-04032024/he/files_circulars_iscp-ex_ISCP_04032024.pdf,
5,,רשימת בתי מסחר מאושרים לגזים רפואיים,2026-03-23T22:00:00Z,https://www.gov.il/he/pages/medical-gaz-suppliers-list,files_regulation_drugs_medical-gaz-suppliers-list.pdf,רשימת בתי מסחר מאושרים לגזים רפואיים,https://www.gov.il/BlobFolder/policy/medical-gaz-suppliers-list/he/files_regulation_drugs_medical-gaz-suppliers-list.pdf,
6,109086826,הסדרת בתי מסחר לתרופות - גזים רפואיים אחסון והפצה בלבד,2026-02-23T22:00:00Z,https://www.gov.il/he/pages/109086826-pdfua,files_regulation_drugs_109086826-PDFUA.pdf,הסדרת בתי מסחר לתרופות - גזים רפואיים אחסון והפצה בלבד,https://www.gov.il/BlobFolder/policy/109086826-pdfua/he/files_regulation_drugs_109086826-PDFUA.pdf,
7,100329926,שימוש בגזים רפואיים - חוזר מעודכן,2026-02-17T22:00:00Z,https://www.gov.il/he/pages/100329926-pdfua,files_regulation_drugs_100329926-PDFUA.pdf,שימוש בגזים רפואיים - חוזר מעודכן,https://www.gov.il/BlobFolder/policy/100329926-pdfua/he/files_regulation_drugs_100329926-PDFUA.pdf,
8,2171682,תאריכי וועדות מייעצות לשנת 2026,2026-01-12T22:00:00Z,https://www.gov.il/he/pages/reg-2171682,files_regulation_drugs_reg-21716826.pdf,תאריכי וועדות מייעצות לשנת 2026,https://www.gov.il/BlobFolder/policy/reg-2171682/he/files_regulation_drugs_reg-21716826.pdf,
9,ISCP_01022021,"מפעלים פרמצבטיים, יבואנים, בתי מסחר ומעבדות שירות מפוקחים בישראל/חו""ל GMP GDP status of inspected sites",2025-12-30T22:00:00Z,https://www.gov.il/he/Departments/policies/iscp-04092022,files_circulars_iscp-ex_ISCP_04092022.pdf,"מפעלים פרמצבטיים, יבואנים, בתי מסחר ומעבדות שירות מפוקחים בישראל/חו""ל  GMP GDP status of inspected sites",https://www.gov.il/BlobFolder/policy/iscp-04092022/he/files_circulars_iscp-ex_ISCP_04092022.pdf,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_EX-005.pdf,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_EX-005.pdf,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_EX-005-RIA.pdf,"דוח השפעת רגולציה (RIA)- עדכון לנוהל 005-EX - ""נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר""",https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_EX-005-RIA.pdf,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-1-EX-005.docx,רשימת תיוג להגשת בקשה לחידוש רישום ליחידה לתכשירים ביולוגיים,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-1-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-2-EX-005.docx,רשימת תיוג להגשת בקשה לחידוש רישום ליחידה לתכשירים כימיים,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-2-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-3-EX-005.docx,פרטים מבוקשים על תכשיר,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-3-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-4-EX-005.docx,פרטים מבוקשים על ממס מוהל,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-4-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-5-EX-005.docx,רשימת שינויים כרונולוגית עבור בקשה לחידוש רישום,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-5-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-6-EX-005.docx,סטטוס וולידציות ומידע אודות התכשיר עבור בקשה לחידוש רישום ליחידה לתכשירים כימיים,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-6-EX-005.docx,
10,EX-005,נוהל להגשת בקשה לתעודת איכות לצורך חידוש רישום של תכשיר רפואי,2025-12-06T22:00:00Z,https://www.gov.il/he/Departments/policies/ex-005,files_circulars_iscp-ex_Form-7-EX-005.docx,טופס מלווה להגשת בקשות לחידוש רישום-מעבדה כימית,https://www.gov.il/BlobFolder/policy/ex-005/he/files_circulars_iscp-ex_Form-7-EX-005.docx,
11,395492825,תאריכי הגשת תיקים לרישום תכשירים ושינויי התוויה/משטר מינון לשנת 2026,2025-10-26T22:00:00Z,https://www.gov.il/he/pages/reg-395492825,files_regulation_drugs_reg-395492825.pdf,תאריכי הגשת תיקים לרישום תכשירים ושינויי התוויה/משטר מינון לשנת 2026,https://www.gov.il/BlobFolder/policy/reg-395492825/he/files_regulation_drugs_reg-395492825.pdf,
12,86,קביעת תיעדוף ברישום תכשירים רפואיים,2025-03-31T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-86,files_circulars_dr_DR_86.pdf,קביעת תיעדוף ברישום תכשירים רפואיים,https://www.gov.il/BlobFolder/policy/dr-86/he/files_circulars_dr_DR_86.pdf,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782.pdf,מתווה פיילוט לרישום תכשירים 2025-2026,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782.pdf,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-new-Medicinal-Product-supplemental-information-form.docx,New Medicinal Product supplemental information form,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-new-Medicinal-Product-supplemental-information-form.docx,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-Eligibility-checker.xlsx,Eligibility checker,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-Eligibility-checker.xlsx,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-n1.docx,נספח 1 עדכני - מידע  אודות תכשיר חדש המוגש לרישום בישראל,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-n1.docx,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-Refinement-guidelines-submitting-application-registration.pdf,חידוד הנחיות להגשת בקשה לרישום במתווה מסלולי הרישום החדשים - המחלקה לרישום תכשירים,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-Refinement-guidelines-submitting-application-registration.pdf,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-Guidelines-new-registration-outline.pdf,הנחיות למתווה רישום חדש- המכון לביקורת ותקינה של חומרי רפואה,https://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-Guidelines-new-registration-outline.pdf,
13,246187824,מתווה פיילוט לרישום תכשירים 2025-2026,2025-03-24T22:00:00Z,https://www.gov.il/he/pages/dr-246187824,files_circulars_dr_DR-24618782_DR-24618782-new-Medicinal-Product-supplemental-information-form (2).docx,,http://www.gov.il/BlobFolder/policy/dr-246187824/he/files_circulars_dr_DR-24618782_DR-24618782-new-Medicinal-Product-supplemental-information-form.docx,source: body
14,EX-010,נוהל להגשת השגה על החלטת המנהל בנושא תנאי ייצור נאותים,2024-12-21T22:00:00Z,https://www.gov.il/he/pages/ex-010,files_circulars_iscp-ex_ex-010.pdf,נוהל להגשת השגה על החלטת המנהל בנושא תנאי ייצור נאותים,https://www.gov.il/BlobFolder/policy/ex-010/he/files_circulars_iscp-ex_ex-010.pdf,
15,716699924,תאריכי וועדות מייעצות לשנת 2025,2024-12-11T22:00:00Z,https://www.gov.il/he/pages/reg-716699924,files_regulation_drugs_reg-716699924.pdf,תאריכי וועדות מייעצות לשנת 2025,https://www.gov.il/BlobFolder/policy/reg-716699924/he/files_regulation_drugs_reg-716699924.pdf,
16,reg-634524024,תאריכי הגשת תיקים לרישום תכשירים ושינויי התוויה/משטר מינון לשנת 2025,2024-10-13T21:00:00Z,https://www.gov.il/he/pages/reg-634524024,files_regulation_drugs_reg-634524024.pdf,תאריכי הגשת תיקים לרישום תכשירים ושינויי התוויה/משטר מינון לשנת 2025,https://www.gov.il/BlobFolder/policy/reg-634524024/he/files_regulation_drugs_reg-634524024.pdf,
17,May-24,מתן טיפול בתכשיר (Esketamine (®SPRAVATO,2024-05-06T21:00:00Z,https://www.gov.il/he/pages/mr05-2024,files_circulars_mr_mr05_2024.pdf,מתן טיפול בתכשיר (Esketamine (®SPRAVATO,https://www.gov.il/BlobFolder/policy/mr05-2024/he/files_circulars_mr_mr05_2024.pdf,
18,,עדכון בנוגע לקבלת שליחים ומענה טלפוני - המחלקה לרישום תכשירים,2024-02-28T22:00:00Z,https://www.gov.il/he/Departments/policies/reg-29022024,files_regulation_drugs_reg-29022024.pdf,רשימת צוות המחלקה לרישום כולל טלפונים קווים וכתובות מייל,https://www.gov.il/BlobFolder/policy/reg-29022024/he/files_regulation_drugs_reg-29022024.pdf,
19,,תאריכי וועדות מייעצות לשנת 2024,2024-01-27T22:00:00Z,https://www.gov.il/he/Departments/policies/reg-30507324,files_regulation_drugs_reg-30507324.pdf,תאריכי וועדות מייעצות לשנת 2024,https://www.gov.il/BlobFolder/policy/reg-30507324/he/files_regulation_drugs_reg-30507324.pdf,also listed as site entries #23
20,,Checklist for Submission of New Medicinal Product Application,2024-01-27T22:00:00Z,https://www.gov.il/he/Departments/policies/checklist-submission-new-medicinal-product-application,files_regulation_drugs_Checklist-for-Application-of-New-Biosimilar-Medicinal-Product.pdf,Checklist for Submission of New Medicinal Product Application,https://www.gov.il/BlobFolder/policy/checklist-submission-new-medicinal-product-application/he/files_regulation_drugs_Checklist-for-Application-of-New-Biosimilar-Medicinal-Product.pdf,also listed as site entries #22
21,,Checklist for Application of New Biosimilar Medicinal Product,2024-01-27T22:00:00Z,https://www.gov.il/he/Departments/policies/checklist-for-application-of-new-biosimilar-medicinal-product,files_regulation_drugs_Checklist-for-Application-of-New-Biosimilar-Medicinal-Product.pdf,Checklist for Application of New Biosimilar Medicinal Product,https://www.gov.il/BlobFolder/policy/checklist-for-application-of-new-biosimilar-medicinal-product/he/files_regulation_drugs_Checklist-for-Application-of-New-Biosimilar-Medicinal-Product.pdf,
24,reg-00651123,המשך הקלות לתקופת הקורונה בעבודה מול המחלקה לרישום תכשירים לשנת 2024,2023-12-31T22:00:00Z,https://www.gov.il/he/Departments/policies/reg-00651123,files_regulation_drugs_reg_00651123.pdf,המשך הקלות לתקופת הקורונה בעבודה מול המחלקה לרישום תכשירים לשנת 2024,https://www.gov.il/BlobFolder/policy/reg-00651123/he/files_regulation_drugs_reg_00651123.pdf,
25,reg-14947822,"הארכה וחידוד הנחיות של הוראת שעה בנושא: מסלול הודעה (נוטיפיקציה) לעלונים חדשים, עדכון עלונים והחמרות בעלונים של תכשירים הומניים",2023-12-30T22:00:00Z,https://www.gov.il/he/Departments/policies/reg-14947822,files_regulation_drugs_reg_14947822.pdf,"הארכה וחידוד הנחיות של הוראת שעה בנושא: מסלול הודעה (נוטיפיקציה) לעלונים חדשים, עדכון עלונים והחמרות בעלונים של תכשירים הומניים",https://www.gov.il/BlobFolder/policy/reg-14947822/he/files_regulation_drugs_reg_14947822.pdf,
26,,עקרונות לשמירה על רצף טיפול תרופתי בעת הפסקות חשמל בשעת חירום - מלחמת חרבות ברזל,2023-12-09T22:00:00Z,https://www.gov.il/he/Departments/publications/reports/dr-562034323,files_publications_units_pharmaceutical_division_dr-562034323.pdf,עקרונות לשמירה על רצף טיפול תרופתי בעת הפסקות חשמל בשעת חירום - מלחמת חרבות ברזל,https://www.gov.il/BlobFolder/reports/dr-562034323/he/files_publications_units_pharmaceutical_division_dr-562034323.pdf,
27,540852523,נוהל המחלקה לייבוא פרמצבטיקה לקבלת תרומות של תרופות במסגרת מלחמת חרבות ברזל,2023-11-14T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-540852523,files_regulation_drugs_dr-540852523.pdf,הנחיות לקבלת תרומה המכילה תרופות,https://www.gov.il/BlobFolder/policy/dr-540852523/he/files_regulation_drugs_dr-540852523.pdf,
27,540852523,נוהל המחלקה לייבוא פרמצבטיקה לקבלת תרומות של תרופות במסגרת מלחמת חרבות ברזל,2023-11-14T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-540852523,files_regulation_drugs_Statement-medical-institution-receives-donated-medicines.docx,הצהרת המוסד הרפואי המקבל תרופות בתרומה,https://www.gov.il/BlobFolder/policy/dr-540852523/he/files_regulation_drugs_Statement-medical-institution-receives-donated-medicines.docx,
27,540852523,נוהל המחלקה לייבוא פרמצבטיקה לקבלת תרומות של תרופות במסגרת מלחמת חרבות ברזל,2023-11-14T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-540852523,files_regulation_drugs_statement-pharmacist-importer-party-importing-donation.docx,הצהרת רוקח היבואן או הגורם המייבא תרומה,https://www.gov.il/BlobFolder/policy/dr-540852523/he/files_regulation_drugs_statement-pharmacist-importer-party-importing-donation.docx,
28,dr-530131623,"החזקת מזרקי אפינפרין במוסדות חינוך ובמקום ציבורי (מלונות, מסעדות, בתי קפה, אולמות אירועים וכיו""ב)",2023-11-02T22:00:00Z,https://www.gov.il/he/Departments/policies/dr-530131623,files_regulation_drugs_dr-530131623.pdf,"החזקת מזרקי אפינפרין במוסדות חינוך ובמקום ציבורי (מלונות, מסעדות, בתי קפה, אולמות אירועים וכיו""ב)",https://www.gov.il/BlobFolder/policy/dr-530131623/he/files_regulation_drugs_dr-530131623.pdf,
29,508352323,הוראת שעה אספקת תרופות למטופלים - עדכון,2023-10-08T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-508352323,files_regulation_drugs_dr-508352323.pdf,הוראת שעה אספקת תרופות למטופלים - עדכון,https://www.gov.il/BlobFolder/policy/dr-508352323/he/files_regulation_drugs_dr-508352323.pdf,
30,PUB-003,הודעה על פגם בתכשירים רפואיים וחומרי גלם פעילים,2023-08-31T21:00:00Z,https://www.gov.il/he/Departments/policies/pub-003,files_circulars_dr_PUB-003.pdf,הודעה על פגם בתכשירים רפואיים וחומרי גלם פעילים,https://www.gov.il/BlobFolder/policy/pub-003/he/files_circulars_dr_PUB-003.pdf,
30,PUB-003,הודעה על פגם בתכשירים רפואיים וחומרי גלם פעילים,2023-08-31T21:00:00Z,https://www.gov.il/he/Departments/policies/pub-003,files_circulars_dr_PUB-003-09a.pdf,עדכון נוהל הודעה על פגם PUB-003/09,https://www.gov.il/BlobFolder/policy/pub-003/he/files_circulars_dr_PUB-003-09a.pdf,
30,PUB-003,הודעה על פגם בתכשירים רפואיים וחומרי גלם פעילים,2023-08-31T21:00:00Z,https://www.gov.il/he/Departments/policies/pub-003,files_circulars_iscp-ex_Notification-defect-form.docx,דיווח על פגם בתכשירים רפואיים וחומרי גלם פעילים,https://www.gov.il/BlobFolder/policy/pub-003/he/files_circulars_iscp-ex_Notification-defect-form.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-2-1.pdf,אמות מידה לפעילות הרוקח בבית חולים גריאטרי  (גרסה 2.1 - בתוקף החל מה-01/06/2025),https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-2-1.pdf,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-ria.pdf,התייחסות להשפעת רגולציה (RIA) בנושא אמות מידה לפעילות הרוקח בבית חולים גריאטרי (נוהל 174/01),https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-ria.pdf,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n1.docx,נספח 1 – מבנה לאישור רוקח אחראי,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n1.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n2.docx,נספח 2 – מבנה לאישור מנהל שירות רוקחי,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n2.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n3.docx,נספח 3 – מבנה לאישור רוקח יועץ,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n3.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n4.docx,נספח 4  - תבניות להתערבות רוקחית,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n4.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n5.docx,נספח 5 – ריבוי תרופות polypharmacy,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n5.docx,
31,174,אמות מידה לפעילות הרוקח בבית חולים גריאטרי,2023-07-12T21:00:00Z,https://www.gov.il/he/Departments/policies/dr-174,files_regulation_drugs_dr-174-n6.docx,נספח 6 – דיווח להנהלת המוסד,https://www.gov.il/BlobFolder/policy/dr-174/he/files_regulation_drugs_dr-174-n6.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Guidelines-receiving-new-quality-certificate.pdf,נוהל קבלה של תעודת איכות לתכשיר חדש,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Guidelines-receiving-new-quality-certificate.pdf,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Form-1-EX-018.docx,טופס בקשה להגשת תכשיר רפואי לרישום,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Form-1-EX-018.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Form-2-EX-018.docx,רשימת תיוג להערכה מקדמית,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Form-2-EX-018.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Form-3-EX-018.docx,רשימת תיוג הגשת בקשה לתעודת איכות תיק חדש,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Form-3-EX-018.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Form-4-EX-018.docx,טופס מלווה להגשת תיק מעבדה בעת הגשות לרישום תכשיר כימי חדש,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Form-4-EX-018.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Requested-details-solvent.docx,טופס פרטים מבוקשים על ממס-מוהל,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Requested-details-solvent.docx,
32,EX-018,נוהל קבלה של תעודת איכות לתכשיר חדש,2023-07-05T21:00:00Z,https://www.gov.il/he/Departments/policies/ex-018,files_circulars_iscp-ex_Requested-details-finished-product.docx,טופס פרטים מבוקשים על תכשיר,https://www.gov.il/BlobFolder/policy/ex-018/he/files_circulars_iscp-ex_Requested-details-finished-product.docx,
